"7 thg 1 1977","1977-01-07"
"1 tháng 6 1989","1989-06-01"
"8 tháng 7 2009","2009-07-08"
"Thứ Ba, ngày 11 tháng 1 năm 2000","2000-01-11"
"THÁNG 11 8, 1991","1991-11-08"
"20.05.16","2016-05-20"
"27 thg 11 1990","1990-11-27"
"tháng 10 20, 2001","2001-10-20"
"15 THG 4, 2004","2004-04-15"
"1 tháng 10 2002","2002-10-01"
"Chủ Nhật, ngày 30 tháng 6 năm 1991","1991-06-30"
"26 tháng 9 2006","2006-09-26"
"THÁNG 9 2, 1992","1992-09-02"
"ngày 17 tháng 10 năm 1989","1989-10-17"
"06/12/1980","1980-12-06"
"29 thg 12 2001","2001-12-29"
"20 THÁNG 9, 2017","2017-09-20"
"13 thg 1, 1978","1978-01-13"
"08 thg 3 1978","1978-03-08"
"18 THÁNG 7, 2002","2002-07-18"
"07 thg 7 1995","1995-07-07"
"25 tháng 2, 1999","1999-02-25"
"18 tháng 7 1985","1985-07-18"
"31 thg 1 1997","1997-01-31"
"tháng 5 24, 2000","2000-05-24"
"03.04.88","1988-04-03"
"27 thg 9, 1999","1999-09-27"
"06.01.87","1987-01-06"
"29, thg 6 2011","2011-06-29"
"22 THÁNG 9 2006","2006-09-22"
"16, thg 8 1978","1978-08-16"
"20 tháng 7 1981","1981-07-20"
"30 tháng 7 1993","1993-07-30"
"4 THÁNG 6 1973","1973-06-04"
"25 thg 7 1970","1970-07-25"
"tháng 10 2, 2010","2010-10-02"
"28 tháng 4 2010","2010-04-28"
"28, thg 9 2013","2013-09-28"
"08.02.02","2002-02-08"
"01.01.78","1978-01-01"
"24/03/1972","1972-03-24"
"9 tháng 12, 1997","1997-12-09"
"13 thg 6, 1991","1991-06-13"
"19 06 99","1999-06-19"
"THÁNG 1 28 1978","1978-01-28"
"31 THÁNG 7 2000","2000-07-31"
"25 05 97","1997-05-25"
"4 thg 4, 1983","1983-04-04"
"11, thg 1 1977","1977-01-11"
"tháng 5 22 1985","1985-05-22"
"THÁNG 6 22, 1976","1976-06-22"
"26.07.72","1972-07-26"
"18 09 75","1975-09-18"
"10, thg 4 1986","1986-04-10"
"1 thg 6 1999","1999-06-01"
"16.07.06","2006-07-16"
"17.03.77","1977-03-17"
"tháng 9 4 1998","1998-09-04"
"Thứ Năm, ngày 12 tháng 2 năm 2004","2004-02-12"
"25 tháng 8 2012","2012-08-25"
"12 THÁNG 9 1980","1980-09-12"
"21, thg 11 2013","2013-11-21"
"NGÀY 14 THÁNG 12 NĂM 2005","2005-12-14"
"Ngày 09 tháng 06 năm 1997","1997-06-09"
"11.07.90","1990-07-11"
"10 THG 7 2017","2017-07-10"
"THÁNG 11 20, 2004","2004-11-20"
"21.06.00","2000-06-21"
"27 thg 9, 1999","1999-09-27"
"21 thg 1 2011","2011-01-21"
"11, thg 5 1991","1991-05-11"
"4 tháng 12 1970","1970-12-04"
"19 thg 7, 1998","1998-07-19"
"THỨ SÁU, NGÀY 23 THÁNG 6 NĂM 2000","2000-06-23"
"27, thg 8 2018","2018-08-27"
"CHỦ NHẬT, NGÀY 16 THÁNG 11 NĂM 2014","2014-11-16"
"THÁNG 2 27 2011","2011-02-27"
"31 tháng 3, 2017","2017-03-31"
"Thứ Tư, ngày 19 tháng 4 năm 1978","1978-04-19"
"21/03/2002","2002-03-21"
"29, thg 11 1995","1995-11-29"
"02.04.15","2015-04-02"
"18 thg 7, 1970","1970-07-18"
"tháng 10 25 2009","2009-10-25"
"5 tháng 7 1998","1998-07-05"
"tháng 2 23 2001","2001-02-23"
"23 tháng 3 1980","1980-03-23"
"01.09.07","2007-09-01"
"23 06 97","1997-06-23"
"Ngày 17 tháng 02 năm 1983","1983-02-17"
"5 tháng 5 2004","2004-05-05"
"Chủ Nhật, ngày 12 tháng 12 năm 2004","2004-12-12"
"12 thg 12, 2005","2005-12-12"
"Thứ Tư, ngày 19 tháng 8 năm 1998","1998-08-19"
"03.12.73","1973-12-03"
"26 THÁNG 2 2011","2011-02-26"
"30, thg 5 1994","1994-05-30"
"24/11/1987","1987-11-24"
"tháng 8 4, 1976","1976-08-04"
"26 thg 7, 1989","1989-07-26"
"tháng 11 10 1977","1977-11-10"
"THÁNG 8 19, 2016","2016-08-19"
"04.05.91","1991-05-04"
"Ngày 29 tháng 09 năm 1985","1985-09-29"
"18 thg 1, 1974","1974-01-18"
"23 tháng 1 2004","2004-01-23"
"3 THG 10, 2017","2017-10-03"
"05, thg 10 1971","1971-10-05"
"22.07.15","2015-07-22"
"1 thg 3 2003","2003-03-01"
"13/03/2017","2017-03-13"
"Thứ Hai, ngày 17 tháng 8 năm 2009","2009-08-17"
"17 tháng 5 1973","1973-05-17"
"27 tháng 8 1972","1972-08-27"
"11 05 00","2000-05-11"
"3 thg 4 2013","2013-04-03"
"tháng 4 2, 1982","1982-04-02"
"23 tháng 9, 1980","1980-09-23"
"22 tháng 1 1996","1996-01-22"
"8 thg 7 2010","2010-07-08"
"THÁNG 6 22, 1993","1993-06-22"
"02, thg 3 1993","1993-03-02"
"thứ hai, ngày 08 tháng 9 năm 1975","1975-09-08"
"25.09.84","1984-09-25"
"24 THG 7 1970","1970-07-24"
"16 tháng 10 1994","1994-10-16"
"02/06/1983","1983-06-02"
"25 tháng 4, 1982","1982-04-25"
"20 thg 1 2005","2005-01-20"
"28 tháng 2 2000","2000-02-28"
"21 tháng 4 1985","1985-04-21"
"7 thg 9, 1978","1978-09-07"
"27 thg 9, 1997","1997-09-27"
"NGÀY 25 THÁNG 11 NĂM 2018","2018-11-25"
"THÁNG 10 11, 2012","2012-10-11"
"13/11/2016","2016-11-13"
"18, thg 8 1983","1983-08-18"
"14 thg 3 1995","1995-03-14"
"25/11/1981","1981-11-25"
"28 THG 7, 2013","2013-07-28"
"11 thg 1, 1999","1999-01-11"
"tháng 1 10 1990","1990-01-10"
"16 THG 5, 1982","1982-05-16"
"tháng 4 8 2004","2004-04-08"
"17 10 97","1997-10-17"
"24/02/2016","2016-02-24"
"23 thg 11 2001","2001-11-23"
"12 THG 3, 2009","2009-03-12"
"17 thg 7, 2001","2001-07-17"
"tháng 10 12, 1981","1981-10-12"
"17 tháng 3, 1978","1978-03-17"
"04/02/1998","1998-02-04"
"tháng 11 17, 2005","2005-11-17"
"11/09/2004","2004-09-11"
"tháng 10 14, 1976","1976-10-14"
"24 thg 3, 2014","2014-03-24"
"14 thg 12 1985","1985-12-14"
"23 tháng 9, 1972","1972-09-23"
"Ngày 19 tháng 01 năm 2012","2012-01-19"
"Thứ Sáu, ngày 30 tháng 8 năm 1996","1996-08-30"
"01 thg 9 1970","1970-09-01"
"ngày 26 tháng 08 năm 1976","1976-08-26"
"THÁNG 11 13 2006","2006-11-13"
"3 tháng 4 1987","1987-04-03"
"24 THG 5, 1974","1974-05-24"
"tháng 4 24 2005","2005-04-24"
"2 THG 2 2017","2017-02-02"
"9 01 72","1972-01-09"
"2 tháng 1 1972","1972-01-02"
"ngày 10 tháng 06 năm 1979","1979-06-10"
"13 12 79","1979-12-13"
"16 THG 9 1975","1975-09-16"
"thứ bảy, ngày 25 tháng 2 năm 2006","2006-02-25"
"17/04/1985","1985-04-17"
"18 thg 1 1977","1977-01-18"
"10 tháng 3 2014","2014-03-10"
"tháng 10 17 1972","1972-10-17"
"28 tháng 5 2004","2004-05-28"
"3 THÁNG 11, 1986","1986-11-03"
"8 tháng 7, 2016","2016-07-08"
"28 tháng 7 2001","2001-07-28"
"15 tháng 3 1971","1971-03-15"
"16 thg 2, 1981","1981-02-16"
"2 tháng 12 2004","2004-12-02"
"21/10/1977","1977-10-21"
"13 thg 5 2000","2000-05-13"
"13 thg 11 2015","2015-11-13"
"tháng 4 17, 2003","2003-04-17"
"5 thg 3, 1974","1974-03-05"
"tháng 4 20 1987","1987-04-20"
"18/03/1977","1977-03-18"
"tháng 7 29, 1979","1979-07-29"
"27 tháng 9 1977","1977-09-27"
"NGÀY 19 THÁNG 10 NĂM 2011","2011-10-19"
"29 thg 6, 1976","1976-06-29"
"thứ bảy, ngày 25 tháng 10 năm 1975","1975-10-25"
"3 THG 4, 1990","1990-04-03"
"24 THÁNG 1, 2011","2011-01-24"
"17 tháng 5 1982","1982-05-17"
"2 thg 8 2007","2007-08-02"
"tháng 7 7 2001","2001-07-07"
"13/09/1977","1977-09-13"
"Chủ Nhật, ngày 17 tháng 1 năm 1982","1982-01-17"
"01 thg 2 1989","1989-02-01"
"tháng 4 21 1991","1991-04-21"
"25 thg 10 1989","1989-10-25"
"22, thg 8 2008","2008-08-22"
"THỨ SÁU, NGÀY 10 THÁNG 11 NĂM 2017","2017-11-10"
"16 thg 1, 1993","1993-01-16"
"tháng 7 17 1993","1993-07-17"
"20 THG 4, 1977","1977-04-20"
"31 thg 12 1982","1982-12-31"
"11, thg 5 1997","1997-05-11"
"Ngày 19 tháng 09 năm 1982","1982-09-19"
"11 thg 8 1994","1994-08-11"
"chủ nhật, ngày 02 tháng 9 năm 2001","2001-09-02"
"tháng 10 20, 1997","1997-10-20"
"11 thg 10 2007","2007-10-11"
"30 THG 10 2000","2000-10-30"
"04, thg 6 1993","1993-06-04"
"18 THG 7 2007","2007-07-18"
"22 tháng 10, 1973","1973-10-22"
"11 thg 12 1989","1989-12-11"
"THỨ NĂM, NGÀY 06 THÁNG 8 NĂM 1987","1987-08-06"
"1 tháng 5 2007","2007-05-01"
"30 THÁNG 6, 1999","1999-06-30"
"16 11 87","1987-11-16"
"01/11/2017","2017-11-01"
"23 tháng 2 1980","1980-02-23"
"tháng 12 16, 2009","2009-12-16"
"tháng 2 14, 1981","1981-02-14"
"02 thg 7 1976","1976-07-02"
"THỨ NĂM, NGÀY 13 THÁNG 7 NĂM 2017","2017-07-13"
"19 11 92","1992-11-19"
"27/11/2002","2002-11-27"
"30.03.89","1989-03-30"
"13 THG 3 2001","2001-03-13"
"6 tháng 12 1991","1991-12-06"
"18 tháng 8, 1981","1981-08-18"
"THỨ TƯ, NGÀY 31 THÁNG 7 NĂM 1985","1985-07-31"
"21 thg 8 1987","1987-08-21"
"1 THG 10, 1979","1979-10-01"
"25 01 89","1989-01-25"
"ngày 15 tháng 06 năm 2017","2017-06-15"
"18 tháng 1, 1992","1992-01-18"
"30 tháng 1 2002","2002-01-30"
"31, thg 8 2004","2004-08-31"
"6 thg 1, 1983","1983-01-06"
"tháng 5 23, 1986","1986-05-23"
"04, thg 10 2008","2008-10-04"
"26 thg 8 1981","1981-08-26"
"9 thg 5, 1975","1975-05-09"
"Ngày 01 tháng 02 năm 2008","2008-02-01"
"30 tháng 5 1977","1977-05-30"
"5 05 82","1982-05-05"
"tháng 1 19, 1982","1982-01-19"
"4 tháng 2 2018","2018-02-04"
"Ngày 08 tháng 04 năm 1989","1989-04-08"
"Ngày 18 tháng 05 năm 1976","1976-05-18"
"tháng 5 29, 2008","2008-05-29"
"10 07 75","1975-07-10"
"Thứ Hai, ngày 26 tháng 7 năm 1993","1993-07-26"
"11/10/2007","2007-10-11"
"THỨ BẢY, NGÀY 21 THÁNG 1 NĂM 1984","1984-01-21"
"19 tháng 10, 1983","1983-10-19"
"24, THG 10 1977","1977-10-24"
"8 thg 4, 1974","1974-04-08"
"15 tháng 6 1977","1977-06-15"
"tháng 11 14 1997","1997-11-14"
"13 THG 2, 1986","1986-02-13"
"22/02/1998","1998-02-22"
"tháng 3 26, 1981","1981-03-26"
"21 tháng 6, 2016","2016-06-21"
"21 THÁNG 12, 1981","1981-12-21"
"12 thg 4, 1972","1972-04-12"
"30 thg 8 2012","2012-08-30"
"27 THÁNG 4 2008","2008-04-27"
"17 thg 1, 2007","2007-01-17"
"4 THÁNG 9 1975","1975-09-04"
"15.07.17","2017-07-15"
"18 thg 11, 1981","1981-11-18"
"Ngày 18 tháng 06 năm 2007","2007-06-18"
"17 11 87","1987-11-17"
"tháng 8 13, 1986","1986-08-13"
"22/11/1972","1972-11-22"
"18 thg 9, 1992","1992-09-18"
"THỨ BẢY, NGÀY 27 THÁNG 8 NĂM 1994","1994-08-27"
"17 thg 8 2012","2012-08-17"
"30 THÁNG 3, 2014","2014-03-30"
"15.06.00","2000-06-15"
"21 THG 4 2007","2007-04-21"
"16 tháng 2, 1991","1991-02-16"
"tháng 5 29 2017","2017-05-29"
"THỨ SÁU, NGÀY 06 THÁNG 12 NĂM 1991","1991-12-06"
"23 tháng 7 1975","1975-07-23"
"tháng 2 9 2017","2017-02-09"
"12 tháng 10, 2002","2002-10-12"
"3 thg 7 1986","1986-07-03"
"19 thg 9, 1984","1984-09-19"
"28 thg 10 2016","2016-10-28"
"6 THÁNG 9 2016","2016-09-06"
"1 tháng 3 1995","1995-03-01"
"THÁNG 10 2, 2012","2012-10-02"
"16 tháng 9 1993","1993-09-16"
"11/02/1979","1979-02-11"
"10 thg 10, 1982","1982-10-10"
"20 05 16","2016-05-20"
"13/04/2014","2014-04-13"
"ngày 07 tháng 03 năm 1980","1980-03-07"
"23 thg 6, 1976","1976-06-23"
"21 10 05","2005-10-21"
"26 thg 6 1997","1997-06-26"
"12.10.85","1985-10-12"
"26 thg 10 2009","2009-10-26"
"20/07/2007","2007-07-20"
"1 09 99","1999-09-01"
"11.09.89","1989-09-11"
"THÁNG 10 11, 2011","2011-10-11"
"3 tháng 7, 2018","2018-07-03"
"2 01 84","1984-01-02"
"4 tháng 10 1992","1992-10-04"
"26 thg 7 1975","1975-07-26"
"14 thg 9 2000","2000-09-14"
"tháng 7 2, 1994","1994-07-02"
"THÁNG 1 25 2010","2010-01-25"
"23 THG 5, 1982","1982-05-23"
"thứ bảy, ngày 18 tháng 11 năm 2006","2006-11-18"
"2 06 10","2010-06-02"
"THỨ SÁU, NGÀY 10 THÁNG 8 NĂM 2018","2018-08-10"
"18 tháng 2 1976","1976-02-18"
"14 03 95","1995-03-14"
"10, thg 2 1991","1991-02-10"
"18 thg 10 1977","1977-10-18"
"31 tháng 12 1972","1972-12-31"
"NGÀY 14 THÁNG 06 NĂM 1975","1975-06-14"
"30 tháng 8, 1975","1975-08-30"
"20 thg 11, 2014","2014-11-20"
"tháng 5 11 2017","2017-05-11"
"tháng 6 5 2015","2015-06-05"
"20/07/1991","1991-07-20"
"29 tháng 9, 2003","2003-09-29"
"30 THÁNG 1 1996","1996-01-30"
"6 thg 9, 1988","1988-09-06"
"14 01 10","2010-01-14"
"18.03.91","1991-03-18"
"26 tháng 8 1992","1992-08-26"
"tháng 1 14, 1973","1973-01-14"
"7 thg 11, 2018","2018-11-07"
"13 thg 12 2012","2012-12-13"
"tháng 6 21, 1979","1979-06-21"
"02.01.85","1985-01-02"
"Ngày 30 tháng 04 năm 2017","2017-04-30"
"tháng 8 6 1995","1995-08-06"
"1 tháng 10 1986","1986-10-01"
"13 tháng 9 1999","1999-09-13"
"4 thg 2, 1995","1995-02-04"
"04 thg 2 1971","1971-02-04"
"2 THÁNG 7 1995","1995-07-02"
"12 THÁNG 11 2002","2002-11-12"
"29 THG 12, 1978","1978-12-29"
"NGÀY 21 THÁNG 04 NĂM 1988","1988-04-21"
"26 tháng 10, 2009","2009-10-26"
"11 thg 11, 2004","2004-11-11"
"Thứ Bảy, ngày 30 tháng 6 năm 2007","2007-06-30"
"03/11/1986","1986-11-03"
"3 THÁNG 12 1987","1987-12-03"
"14 THÁNG 2 1998","1998-02-14"
"22 tháng 7, 2002","2002-07-22"
"26 THÁNG 9 1994","1994-09-26"
"11 03 02","2002-03-11"
"4 thg 3 1991","1991-03-04"
"10, thg 5 2003","2003-05-10"
"4 tháng 3, 2017","2017-03-04"
"tháng 9 28, 1995","1995-09-28"
"18 thg 5 1998","1998-05-18"
"03.04.81","1981-04-03"
"18 tháng 12, 2005","2005-12-18"
"THÁNG 12 7 2009","2009-12-07"
"20 thg 5, 1989","1989-05-20"
"Ngày 26 tháng 07 năm 1973","1973-07-26"
"3 tháng 7, 2003","2003-07-03"
"11 07 98","1998-07-11"
"22 thg 3, 2010","2010-03-22"
"Thứ Tư, ngày 12 tháng 2 năm 1997","1997-02-12"
"05 THG 2 2005","2005-02-05"
"29/03/1998","1998-03-29"
"14 tháng 10 2000","2000-10-14"
"THÁNG 2 7, 1993","1993-02-07"
"19 tháng 3 2016","2016-03-19"
"31 tháng 5 1981","1981-05-31"
"13, thg 11 1976","1976-11-13"
"2 tháng 12 1998","1998-12-02"
"Ngày 30 tháng 11 năm 1981","1981-11-30"
"2 thg 10, 2009","2009-10-02"
"28, thg 3 2003","2003-03-28"
"12 tháng 6, 2001","2001-06-12"
"30.11.18","2018-11-30"
"31 thg 10 1990","1990-10-31"
"ngày 23 tháng 12 năm 1971","1971-12-23"
"tháng 10 14 2005","2005-10-14"
"Ngày 08 tháng 10 năm 2001","2001-10-08"
"20 thg 12 1987","1987-12-20"
"14 11 72","1972-11-14"
"THÁNG 4 28, 2000","2000-04-28"
"28 THÁNG 8, 1989","1989-08-28"
"29/09/1983","1983-09-29"
"16 thg 7, 2006","2006-07-16"
"ngày 29 tháng 07 năm 1970","1970-07-29"
"tháng 8 24 1994","1994-08-24"
"28 tháng 10, 1990","1990-10-28"
"tháng 12 13 1997","1997-12-13"
"04 thg 3 2018","2018-03-04"
"14/12/1975","1975-12-14"
"Thứ Năm, ngày 09 tháng 3 năm 1995","1995-03-09"
"tháng 8 28, 1996","1996-08-28"
"THÁNG 10 30 1985","1985-10-30"
"26 THG 2 1977","1977-02-26"
"19 tháng 5, 1980","1980-05-19"
"13 tháng 3 1998","1998-03-13"
"01, THG 9 1992","1992-09-01"
"tháng 9 30 1989","1989-09-30"
"18 tháng 6 2011","2011-06-18"
"1 thg 3 2006","2006-03-01"
"25 tháng 5 2017","2017-05-25"
"Ngày 06 tháng 06 năm 1987","1987-06-06"
"15.01.89","1989-01-15"
"tháng 6 8, 1978","1978-06-08"
"16.04.99","1999-04-16"
"NGÀY 23 THÁNG 02 NĂM 1980","1980-02-23"
"23 tháng 2, 1999","1999-02-23"
"2 tháng 6 2001","2001-06-02"
"26.07.72","1972-07-26"
"Ngày 15 tháng 07 năm 2004","2004-07-15"
"Thứ Sáu, ngày 26 tháng 3 năm 1976","1976-03-26"
"22 tháng 12 1991","1991-12-22"
"26 07 08","2008-07-26"
"19 thg 1, 1977","1977-01-19"
"29 tháng 3, 1989","1989-03-29"
"23 THÁNG 12 2000","2000-12-23"
"7 04 96","1996-04-07"
"26 tháng 10 1984","1984-10-26"
"29 tháng 7, 2007","2007-07-29"
"tháng 5 28, 1993","1993-05-28"
"28/11/1986","1986-11-28"
"tháng 2 5 1979","1979-02-05"
"tháng 11 6, 1981","1981-11-06"
"29 thg 10 1981","1981-10-29"
"ngày 21 tháng 02 năm 2011","2011-02-21"
"4 THG 12, 2015","2015-12-04"
"29.04.76","1976-04-29"
"1 thg 2 2017","2017-02-01"
"17 tháng 5 1980","1980-05-17"
"12.04.99","1999-04-12"
"27 thg 2 2000","2000-02-27"
"tháng 7 5, 2001","2001-07-05"
"17 thg 5, 2012","2012-05-17"
"5 tháng 6 2004","2004-06-05"
"01 THG 2 1979","1979-02-01"
"10.08.74","1974-08-10"
"16 thg 4, 1995","1995-04-16"
"23, thg 4 2014","2014-04-23"
"4 tháng 12, 2015","2015-12-04"
"16 thg 12, 2010","2010-12-16"
"25 THG 7 2004","2004-07-25"
"20 tháng 9 1989","1989-09-20"
"7 THÁNG 5, 1989","1989-05-07"
"16 thg 5 1988","1988-05-16"
"02 thg 4 1989","1989-04-02"
"25 THÁNG 10 2000","2000-10-25"
"8 tháng 11 1995","1995-11-08"
"tháng 4 5, 1974","1974-04-05"
"6 thg 5 2003","2003-05-06"
"04, thg 5 2001","2001-05-04"
"5 thg 1, 2017","2017-01-05"
"15 06 82","1982-06-15"
"tháng 12 9, 1978","1978-12-09"
"26.06.04","2004-06-26"
"Thứ Năm, ngày 12 tháng 9 năm 1991","1991-09-12"
"23 THG 6 1972","1972-06-23"
"23 THG 5 1994","1994-05-23"
"23 tháng 8 1986","1986-08-23"
"28 tháng 11 2000","2000-11-28"
"4 thg 12, 2014","2014-12-04"
"8 thg 1, 1990","1990-01-08"
"11 tháng 6, 1998","1998-06-11"
"10/09/1979","1979-09-10"
"THỨ NĂM, NGÀY 26 THÁNG 5 NĂM 1977","1977-05-26"
"11 tháng 11 1980","1980-11-11"
"22 thg 1 1977","1977-01-22"
"THÁNG 6 7 2007","2007-06-07"
"1 04 02","2002-04-01"
"THÁNG 5 24 1981","1981-05-24"
"2 06 06","2006-06-02"
"14.02.92","1992-02-14"
"09/06/2010","2010-06-09"
"tháng 11 25, 1984","1984-11-25"
"13 thg 1, 2006","2006-01-13"
"17 tháng 5 2016","2016-05-17"
"28 thg 12 1978","1978-12-28"
"28 tháng 6 1971","1971-06-28"
"30 tháng 1 2014","2014-01-30"
"04.02.18","2018-02-04"
"17 tháng 9 1982","1982-09-17"
"THÁNG 9 29, 1981","1981-09-29"
"20/10/2002","2002-10-20"
"7 thg 8 2009","2009-08-07"
"19 THG 1, 1978","1978-01-19"
"tháng 4 1, 1983","1983-04-01"
"tháng 1 17, 2001","2001-01-17"
"ngày 15 tháng 06 năm 1988","1988-06-15"
"31.05.01","2001-05-31"
"15.03.92","1992-03-15"
"29 thg 3, 2004","2004-03-29"
"15 thg 12 1989","1989-12-15"
"tháng 2 23, 2016","2016-02-23"
"09 THG 11 1979","1979-11-09"
"24, thg 12 2016","2016-12-24"
"03, thg 3 1979","1979-03-03"
"3 thg 3, 2013","2013-03-03"
"1 12 13","2013-12-01"
"17 thg 6, 1999","1999-06-17"
"Ngày 01 tháng 06 năm 1995","1995-06-01"
"9 THÁNG 5, 1981","1981-05-09"
"tháng 1 18, 1989","1989-01-18"
"24 tháng 1 1975","1975-01-24"
"22, thg 11 2007","2007-11-22"
"thứ ba, ngày 03 tháng 5 năm 2016","2016-05-03"
"16 10 11","2011-10-16"
"31 03 80","1980-03-31"
"23, thg 7 2018","2018-07-23"
"13 THÁNG 7, 1972","1972-07-13"
"THÁNG 5 29, 2002","2002-05-29"
"3 thg 12 1991","1991-12-03"
"27 thg 10 2001","2001-10-27"
"03.05.06","2006-05-03"
"27/09/1987","1987-09-27"
"16/10/1972","1972-10-16"
"14 thg 8 1970","1970-08-14"
"22, thg 8 2015","2015-08-22"
"23.11.76","1976-11-23"
"14 thg 12 1999","1999-12-14"
"Thứ Ba, ngày 28 tháng 2 năm 2006","2006-02-28"
"8 THÁNG 11 1986","1986-11-08"
"18 THG 6, 2010","2010-06-18"
"Thứ Năm, ngày 04 tháng 6 năm 1998","1998-06-04"
"25 thg 1, 2003","2003-01-25"
"14/01/1985","1985-01-14"
"Ngày 24 tháng 01 năm 2000","2000-01-24"
"Thứ Bảy, ngày 11 tháng 1 năm 2003","2003-01-11"
"28 tháng 11, 1996","1996-11-28"
"25, THG 6 1999","1999-06-25"
"1 thg 8, 1983","1983-08-01"
"06, thg 8 1973","1973-08-06"
"Thứ Năm, ngày 25 tháng 2 năm 2016","2016-02-25"
"tháng 3 12, 1997","1997-03-12"
"THÁNG 9 29, 2018","2018-09-29"
"1 thg 12, 1982","1982-12-01"
"3 tháng 5, 1987","1987-05-03"
"01, THG 9 2008","2008-09-01"
"6 tháng 9, 1994","1994-09-06"
"18 thg 1, 1991","1991-01-18"
"21/03/2015","2015-03-21"
"13 03 13","2013-03-13"
"11.04.15","2015-04-11"
"tháng 7 25 1980","1980-07-25"
"29 10 90","1990-10-29"
"THÁNG 11 29 1983","1983-11-29"
"29 thg 1, 1990","1990-01-29"
"Thứ Sáu, ngày 15 tháng 8 năm 1980","1980-08-15"
"THÁNG 3 15, 1991","1991-03-15"
"7 thg 11 1977","1977-11-07"
"12 thg 11, 2011","2011-11-12"
"tháng 8 9 1991","1991-08-09"
"tháng 5 23 1996","1996-05-23"
"6 thg 12, 1977","1977-12-06"
"tháng 10 25 2006","2006-10-25"
"22/11/1986","1986-11-22"
"25.05.00","2000-05-25"
"THÁNG 11 21, 2014","2014-11-21"
"23 THÁNG 7 1985","1985-07-23"
"THÁNG 11 10, 1983","1983-11-10"
"NGÀY 09 THÁNG 09 NĂM 1990","1990-09-09"
"THÁNG 12 18, 2006","2006-12-18"
"11.06.87","1987-06-11"
"2 tháng 12 1971","1971-12-02"
"Ngày 10 tháng 09 năm 1986","1986-09-10"
"tháng 4 30, 1974","1974-04-30"
"16 thg 2 2003","2003-02-16"
"7 THG 4 1992","1992-04-07"
"14 thg 10 1988","1988-10-14"
"11 tháng 5 1980","1980-05-11"
"2 tháng 3 1980","1980-03-02"
"Thứ Hai, ngày 19 tháng 9 năm 1983","1983-09-19"
"13/12/1977","1977-12-13"
"20, thg 4 2001","2001-04-20"
"15 thg 7, 2011","2011-07-15"
"27, thg 8 2013","2013-08-27"
"22 THÁNG 4 1990","1990-04-22"
"THÁNG 7 2 1985","1985-07-02"
"Ngày 24 tháng 11 năm 1990","1990-11-24"
"10 THG 3, 1990","1990-03-10"
"tháng 9 29, 2017","2017-09-29"
"02.09.15","2015-09-02"
"THỨ NĂM, NGÀY 15 THÁNG 11 NĂM 2012","2012-11-15"
"THÁNG 1 31, 2005","2005-01-31"
"20, THG 10 2009","2009-10-20"
"26/10/1986","1986-10-26"
"23.12.05","2005-12-23"
"12/02/1974","1974-02-12"
"20 thg 10 1978","1978-10-20"
"29.07.13","2013-07-29"
"26 thg 10 2002","2002-10-26"
"29.10.99","1999-10-29"
"24.12.89","1989-12-24"
"10, thg 11 2015","2015-11-10"
"26.06.14","2014-06-26"
"24 thg 12 2010","2010-12-24"
"29 thg 7, 1992","1992-07-29"
"Thứ Sáu, ngày 17 tháng 1 năm 1997","1997-01-17"
"25.09.15","2015-09-25"
"10 08 15","2015-08-10"
"Ngày 07 tháng 11 năm 2005","2005-11-07"
"THÁNG 7 10 1970","1970-07-10"
"4 THÁNG 10, 1978","1978-10-04"
"29 thg 12, 1992","1992-12-29"
"Thứ Tư, ngày 24 tháng 10 năm 1973","1973-10-24"
"18 tháng 12 2014","2014-12-18"
"10 04 72","1972-04-10"
"3 tháng 11 2004","2004-11-03"
"7 07 98","1998-07-07"
"27 tháng 11, 2008","2008-11-27"
"tháng 4 4, 2015","2015-04-04"
"25 tháng 3, 1997","1997-03-25"
"28 thg 11 1992","1992-11-28"
"3 THÁNG 10 2016","2016-10-03"
"17 11 00","2000-11-17"
"THỨ NĂM, NGÀY 16 THÁNG 3 NĂM 1978","1978-03-16"
"01, thg 7 1972","1972-07-01"
"01.08.73","1973-08-01"
"3 01 88","1988-01-03"
"10 thg 6 2009","2009-06-10"
"10/07/1983","1983-07-10"
"08 thg 6 1987","1987-06-08"
"14.11.74","1974-11-14"
"7 THÁNG 2, 1994","1994-02-07"
"30 THG 1 1971","1971-01-30"
"19 thg 3 2001","2001-03-19"
"5 thg 3 1988","1988-03-05"
"THỨ SÁU, NGÀY 22 THÁNG 4 NĂM 2011","2011-04-22"
"4 tháng 1 2005","2005-01-04"
"11, THG 1 1993","1993-01-11"
"THỨ HAI, NGÀY 10 THÁNG 8 NĂM 1970","1970-08-10"
"9 tháng 6 2017","2017-06-09"
"thứ ba, ngày 06 tháng 10 năm 1981","1981-10-06"
"7 tháng 10 1987","1987-10-07"
"tháng 5 25, 1990","1990-05-25"
"05/05/2003","2003-05-05"
"19 THG 10 1991","1991-10-19"
"THÁNG 2 28, 1978","1978-02-28"
"tháng 9 2 1998","1998-09-02"
"Thứ Hai, ngày 29 tháng 2 năm 1988","1988-02-29"
"07, thg 3 1989","1989-03-07"
"16 01 94","1994-01-16"
"10 12 91","1991-12-10"
"27/08/2004","2004-08-27"
"28 thg 1, 2001","2001-01-28"
"31, thg 5 2012","2012-05-31"
"19 tháng 3 1993","1993-03-19"
"02/10/2007","2007-10-02"
"20 thg 11, 1971","1971-11-20"
